tweet_text	label_text	cleaned_text_bert	cleaned_text_bertweet
Sadrith Mora fancy elevators #Morrowind #ESO #PS4 https://t.co/FiEAfosbgF	not_humanitarian	Sadrith Mora fancy elevators Morrowind ESO PS4	Sadrith Mora fancy elevators #Morrowind #ESO #PS4 https://t.co/FiEAfosbgF
Tried this place out today in Finnieston. Mora. Enjoyed it. https://t.co/F0bwytMpGd	not_humanitarian	Tried this place out today in Finnieston. Mora. Enjoyed it.	Tried this place out today in Finnieston. Mora. Enjoyed it. https://t.co/F0bwytMpGd
#DomingoDeGanarSeguidores #SIGUEMEYTESIGO #CarlosBaute #LunesDeGanarSeguidores #Deportes #primeraPagina Whisky Mora https://t.co/LhQYXmnPsP	not_humanitarian	DomingoDeGanarSeguidores SIGUEMEYTESIGO CarlosBaute LunesDeGanarSeguidores Deportes primeraPagina Whisky Mora	#DomingoDeGanarSeguidores #SIGUEMEYTESIGO #CarlosBaute #LunesDeGanarSeguidores #Deportes #primeraPagina Whisky Mora https://t.co/LhQYXmnPsP
Buzzing to pick this up the mora á½ D https://t.co/7ahBPi742M	not_humanitarian	Buzzing to pick this up the mora á1⁄2 D	Buzzing to pick this up the mora á1⁄2 D https://t.co/7ahBPi742M
Banners of Almalexia, Sotha Sil, and Vivec in Sadrith Mora #ESO #Morrowind https://t.co/zxlb8gtVpX	not_humanitarian	Banners of Almalexia, Sotha Sil, and Vivec in Sadrith Mora ESO Morrowind	Banners of Almalexia, Sotha Sil, and Vivec in Sadrith Mora #ESO #Morrowind https://t.co/zxlb8gtVpX
Some works of Antonio Mora. Very nice #tattoo ideas actually. https://t.co/oiCEglxZVR	not_humanitarian	Some works of Antonio Mora. Very nice tattoo ideas actually.	Some works of Antonio Mora. Very nice #tattoo ideas actually. https://t.co/oiCEglxZVR
Celebrity Chef Scott Conantâ€™s Phoenix Bar Crawl @conantnyc #mora #DuckBathPunch https://t.co/FXvpexUzb8 https://t.co/w1KSfRN04J	not_humanitarian	Celebrity Chef Scott Conant's Phoenix Bar Crawl mora DuckBathPunch	Celebrity Chef Scott Conant's Phoenix Bar Crawl @conantnyc #mora #DuckBathPunch https://t.co/FXvpexUzb8 https://t.co/w1KSfRN04J
@romorita11 @Javier14674671 Happy birthday, my friend rodrigo mora bless https://t.co/h8MOi4hzOT	not_humanitarian	Happy birthday, my friend rodrigo mora bless	@romorita11 @Javier14674671 Happy birthday, my friend rodrigo mora bless https://t.co/h8MOi4hzOT
@CharlesMBlow Required reading for Republicans? #Hypocrites https://t.co/Gf9ZY1bpRC https://t.co/hyepFoseR6	not_humanitarian	Required reading for Republicans? Hypocrites	@CharlesMBlow Required reading for Republicans? #Hypocrites https://t.co/Gf9ZY1bpRC https://t.co/hyepFoseR6
#Jewelry #Fashion Buy Now: $85 3 Mora Wood Carving Knives-164 Stainless Knife, 16... https://t.co/pzrJDCQu7v https://t.co/vKkVzcPgze	not_humanitarian	Jewelry Fashion Buy Now: $85 3 Mora Wood Carving Knives-164 Stainless Knife, 16...	#Jewelry #Fashion Buy Now: $85 3 Mora Wood Carving Knives-164 Stainless Knife, 16... https://t.co/pzrJDCQu7v https://t.co/vKkVzcPgze
A big Saturday is coming up.. We are ready for the 2nd phase of contribution #FloodSL á½ Aá½ A https://t.co/kcKuuSV0Ld	not_humanitarian	A big Saturday is coming up.. We are ready for the 2nd phase of contribution FloodSL á1⁄2 Aá1⁄2 A	A big Saturday is coming up.. We are ready for the 2nd phase of contribution #FloodSL á1⁄2 Aá1⁄2 A https://t.co/kcKuuSV0Ld
#Y12Venice17 Last full day. Palazzo Mora &amp; lunch at San Stae. https://t.co/HSSkvbkrCi	not_humanitarian	Y12Venice17 Last full day. Palazzo Mora & lunch at San Stae.	#Y12Venice17 Last full day. Palazzo Mora & lunch at San Stae. https://t.co/HSSkvbkrCi
Trippy show at #mora gallery in #bucharest nice integration with the space. #contemporaryart #abstract https://t.co/TeIMo2Agnp	not_humanitarian	Trippy show at mora gallery in bucharest nice integration with the space. contemporaryart abstract	Trippy show at #mora gallery in #bucharest nice integration with the space. #contemporaryart #abstract https://t.co/TeIMo2Agnp
I prefer Hi-res,MORA make belief~~YUJI OHNO&amp;LUPINTIC SIX~let's JAZZ~~ https://t.co/LgucBDAxDN	not_humanitarian	I prefer Hi-res,MORA make belief~~YUJI OHNO&LUPINTIC SIX~let's JAZZ~~	I prefer Hi-res,MORA make belief~~YUJI OHNO&LUPINTIC SIX~let's JAZZ~~ https://t.co/LgucBDAxDN
Morning flag ceremonies, Robert Dickerson, Angel Ortega and Julian Mora on the trail to First Class. https://t.co/chuu6gq49W	not_humanitarian	Morning flag ceremonies, Robert Dickerson, Angel Ortega and Julian Mora on the trail to First Class.	Morning flag ceremonies, Robert Dickerson, Angel Ortega and Julian Mora on the trail to First Class. https://t.co/chuu6gq49W
RT @thacarshee: Hat's off to this Man Palitha Thewarapperuma #Respect #FloodSL #lka #greatpeople https://t.co/PayMpLDAoH	not_humanitarian	Hat's off to this Man Palitha Thewarapperuma Respect FloodSL lka greatpeople	Hat's off to this Man Palitha Thewarapperuma #Respect #FloodSL #lka #greatpeople https://t.co/PayMpLDAoH
When Millennials Grow Old by Alex de Mora https://t.co/08wUKtxkZT	not_humanitarian	When Millennials Grow Old by Alex de Mora	When Millennials Grow Old by Alex de Mora https://t.co/08wUKtxkZT
Mas adam don't forget mimpY mora, med bubuG á½ƒD ( @udawoojong ) https://t.co/t8SaXYjfNj	not_humanitarian	Mas adam don't forget mimpY mora, med bubuG ὃD ( )	Mas adam don't forget mimpY mora, med bubuG ὃD ( @udawoojong ) https://t.co/t8SaXYjfNj
MORA Chocolate Sugar Scrub. á½‰9 Soon! #stillberaya #stillatPerak https://t.co/GA6xCyI1SH	not_humanitarian	MORA Chocolate Sugar Scrub. Ὁ9 Soon! stillberaya stillatPerak	MORA Chocolate Sugar Scrub. Ὁ9 Soon! #stillberaya #stillatPerak https://t.co/GA6xCyI1SH
RT @the1975more: Ross MacDonald // Lollapalooza Chile 2017 by Pedro Mora https://t.co/bFBZFarZO3	not_humanitarian	Ross MacDonald // Lollapalooza Chile 2017 by Pedro Mora	Ross MacDonald // Lollapalooza Chile 2017 by Pedro Mora https://t.co/bFBZFarZO3
@rohan4747 Rohan Mehra Confirms About his Stint in Saasiral Simar Ka, His Character and Mora á½ Aá½ Aá½ Aá½ Aá½ A https://t.co/u9eXNydwIJ	not_humanitarian	Rohan Mehra Confirms About his Stint in Saasiral Simar Ka, His Character and Mora á1⁄2 Aá1⁄2 Aá1⁄2 Aá1⁄2 Aá1⁄2 A	@rohan4747 Rohan Mehra Confirms About his Stint in Saasiral Simar Ka, His Character and Mora á1⁄2 Aá1⁄2 Aá1⁄2 Aá1⁄2 Aá1⁄2 A https://t.co/u9eXNydwIJ
"Mabel Mora says ""see you soon"" to @GENOCOV. Seven years full of nice moments! Thank you very much Mabel! https://t.co/hpgrLXgIyl"	not_humanitarian	"Mabel Mora says ""see you soon"" to . Seven years full of nice moments! Thank you very much Mabel!"	"Mabel Mora says ""see you soon"" to @GENOCOV. Seven years full of nice moments! Thank you very much Mabel! https://t.co/hpgrLXgIyl"
Mora, Lakin, Immaris, and our DM are officially done I can rest easy now https://t.co/dzdg3kOeea	not_humanitarian	Mora, Lakin, Immaris, and our DM are officially done I can rest easy now	Mora, Lakin, Immaris, and our DM are officially done I can rest easy now https://t.co/dzdg3kOeea
RT @AmichaiStein1: #BREAKING: Israel search &amp; rescue mission headed to Mexico after 7.1M earthquake https://t.co/lSd0e5ZVdx	rescue_volunteering_or_donation_effort	BREAKING: Israel search & rescue mission headed to Mexico after 7.1M earthquake	#BREAKING: Israel search & rescue mission headed to Mexico after 7.1M earthquake https://t.co/lSd0e5ZVdx
RT @CNN: Photos show a magnitude-7.1 earthquake's destruction in central Mexico https://t.co/2MnQogvOvb https://t.co/YHxKdnalRx	infrastructure_and_utility_damage	Photos show a magnitude-7.1 earthquake's destruction in central Mexico	Photos show a magnitude-7.1 earthquake's destruction in central Mexico https://t.co/2MnQogvOvb https://t.co/YHxKdnalRx
RT @ajplus: Mexico City sees major damages to buildings after a magnitude 7.1 earthquake. https://t.co/vLUXg96KNw	infrastructure_and_utility_damage	Mexico City sees major damages to buildings after a magnitude 7.1 earthquake.	Mexico City sees major damages to buildings after a magnitude 7.1 earthquake. https://t.co/vLUXg96KNw
RT @JinesHatesYou: Juice=Juice sending love to Mexico after big earthquake. â¤#JJ_worldtour #Mexico #FuerzaMexico https://t.co/Rbc2gZZp1S	not_humanitarian	Juice=Juice sending love to Mexico after big earthquake. red_heart JJ_worldtour Mexico FuerzaMexico	Juice=Juice sending love to Mexico after big earthquake. ❤#JJ_worldtour #Mexico #FuerzaMexico https://t.co/Rbc2gZZp1S
Rescuers search collapsed school after Mexico earthquake https://t.co/dQQZICE1GC https://t.co/afmfyIaRhb	rescue_volunteering_or_donation_effort	Rescuers search collapsed school after Mexico earthquake	Rescuers search collapsed school after Mexico earthquake https://t.co/dQQZICE1GC https://t.co/afmfyIaRhb
RT @sarahofff: For any of you who want to help with earthquake relief in Mexico City: https://t.co/y3U1BDv35a	rescue_volunteering_or_donation_effort	For any of you who want to help with earthquake relief in Mexico City:	For any of you who want to help with earthquake relief in Mexico City: https://t.co/y3U1BDv35a
Here's how you can help after the terrible earthquake that took place in Mexico. #FuerzaMÃ©xico á¼Ÿ2á¼ŸD @topos https://t.co/g3AFdTCjYB	rescue_volunteering_or_donation_effort	Here's how you can help after the terrible earthquake that took place in Mexico. FuerzaMéxico ἟2἟D	Here's how you can help after the terrible earthquake that took place in Mexico. #FuerzaMéxico ἟2἟D @topos https://t.co/g3AFdTCjYB
Info in japanese, how to help in the earthquake in Mexico; https://t.co/Yq2xFqFcBu	other_relevant_information	Info in japanese, how to help in the earthquake in Mexico;	Info in japanese, how to help in the earthquake in Mexico; https://t.co/Yq2xFqFcBu
âš ï¸ EARTHQUAKE IN MEXICO á¼Ÿ2á¼ŸD PLEASE RT TO HELP âš ï¸ @topos #FuerzaMexico https://t.co/62XJtcpez8	not_humanitarian	warning EARTHQUAKE IN MEXICO ἟2἟D PLEASE RT TO HELP warning FuerzaMexico	⚠️ EARTHQUAKE IN MEXICO ἟2἟D PLEASE RT TO HELP ⚠️ @topos #FuerzaMexico https://t.co/62XJtcpez8
RT @Camnzo: Hey @dog_rates how about Frida? She's a rescue dog that saved 52 lives after Mexico's earthquake https://t.co/y30V3yjDAs	rescue_volunteering_or_donation_effort	Hey how about Frida? She's a rescue dog that saved 52 lives after Mexico's earthquake	Hey @dog_rates how about Frida? She's a rescue dog that saved 52 lives after Mexico's earthquake https://t.co/y30V3yjDAs
RT @dspuhr: Thinking about family and friends in Mexico. Reading NEWSELA to learn about the earthquake #d100chat https://t.co/tbup8YFikg	other_relevant_information	Thinking about family and friends in Mexico. Reading NEWSELA to learn about the earthquake d100chat	Thinking about family and friends in Mexico. Reading NEWSELA to learn about the earthquake #d100chat https://t.co/tbup8YFikg
Soft soil may have contributed to destruction from 7.1 Mexico City earthquake https://t.co/tVguqDuBJE https://t.co/eJRJCZqonf	other_relevant_information	Soft soil may have contributed to destruction from 7.1 Mexico City earthquake	Soft soil may have contributed to destruction from 7.1 Mexico City earthquake https://t.co/tVguqDuBJE https://t.co/eJRJCZqonf
the earthquake in mexico is devastating @topos is saving many lives right now visit topos.mx and share this link https://t.co/izmUmA7AyZ	rescue_volunteering_or_donation_effort	the earthquake in mexico is devastating is saving many lives right now visit topos.mx and share this link	the earthquake in mexico is devastating @topos is saving many lives right now visit topos.mx and share this link https://t.co/izmUmA7AyZ
Dear @TheFashionLaw @ZerboJulie please share if you want to help Mexico's earthquake victims. https://t.co/EOUtZXjXah	not_humanitarian	Dear please share if you want to help Mexico's earthquake victims.	Dear @TheFashionLaw @ZerboJulie please share if you want to help Mexico's earthquake victims. https://t.co/EOUtZXjXah
RT @SirZaw3: Sky chain too bright in Mexico before giant earthquake Today. https://t.co/Y22j2gtJIz	not_humanitarian	Sky chain too bright in Mexico before giant earthquake Today.	Sky chain too bright in Mexico before giant earthquake Today. https://t.co/Y22j2gtJIz
@Univision moved all their main anchors to Mexico City #Earthquake https://t.co/SqAOCAL55W	other_relevant_information	moved all their main anchors to Mexico City Earthquake	@Univision moved all their main anchors to Mexico City #Earthquake https://t.co/SqAOCAL55W
RT @KiabethMi: Soribada : Monsta X mentioned the earthquake in Mexicoá½¢Dá½‰5 #MONSTA_X #MONBEBE #PrayForMexico á¼Ÿ2á¼ŸDá½‰5 https://t.co/8NT7rOahmg	not_humanitarian	Soribada : Monsta X mentioned the earthquake in MexicoὢDὉ5 MONSTA_X MONBEBE PrayForMexico ἟2἟DὉ5	Soribada : Monsta X mentioned the earthquake in MexicoὢDὉ5 #MONSTA_X #MONBEBE #PrayForMexico ἟2἟DὉ5 https://t.co/8NT7rOahmg
Meet frida, helping by looking for trapped people after the earthquake in Mexico. #AyudaMexico #FuerzaMexco https://t.co/3AqNsYmssH	rescue_volunteering_or_donation_effort	Meet frida, helping by looking for trapped people after the earthquake in Mexico. AyudaMexico FuerzaMexco	Meet frida, helping by looking for trapped people after the earthquake in Mexico. #AyudaMexico #FuerzaMexco https://t.co/3AqNsYmssH
The #LAGalaxy donned black armbands during #ATLvLA to honor those lost in Mexico's tragic Earthquake. #FuerzaMexico https://t.co/5BHt5QFTAe	not_humanitarian	The LAGalaxy donned black armbands during ATLvLA to honor those lost in Mexico's tragic Earthquake. FuerzaMexico	The #LAGalaxy donned black armbands during #ATLvLA to honor those lost in Mexico's tragic Earthquake. #FuerzaMexico https://t.co/5BHt5QFTAe
Aoyin candle factory Pray for the earthquake in Mexico á½–Fï¸á½–Fï¸á½–Fï¸ https://t.co/N9bv1yPS9n	not_humanitarian	Aoyin candle factory Pray for the earthquake in Mexico ὖFὖFὖF	Aoyin candle factory Pray for the earthquake in Mexico ὖF️ὖF️ὖF️ https://t.co/N9bv1yPS9n
Volunteers propel #Mexico City #earthquake response https://t.co/vLrsupH54y https://t.co/TtJ6EY6OKd	rescue_volunteering_or_donation_effort	Volunteers propel Mexico City earthquake response	Volunteers propel #Mexico City #earthquake response https://t.co/vLrsupH54y https://t.co/TtJ6EY6OKd
University of Chicago surgeon in Mexico City for lecture tells of surviving earthquake. https://t.co/UO4MXX5tsL https://t.co/mC33K3jzqe	rescue_volunteering_or_donation_effort	University of Chicago surgeon in Mexico City for lecture tells of surviving earthquake.	University of Chicago surgeon in Mexico City for lecture tells of surviving earthquake. https://t.co/UO4MXX5tsL https://t.co/mC33K3jzqe
Local Oxfam teams are responding to #MexicoEarthquake https://t.co/PufuBPulhi https://t.co/l63noxWwjz	rescue_volunteering_or_donation_effort	Local Oxfam teams are responding to MexicoEarthquake	Local Oxfam teams are responding to #MexicoEarthquake https://t.co/PufuBPulhi https://t.co/l63noxWwjz
Keele's Dr Ian Stimpson has been on @BBCBreakfast this morning speaking about the Mexico earthquake https://t.co/TjbzFMdIyy	not_humanitarian	Keele's Dr Ian Stimpson has been on this morning speaking about the Mexico earthquake	Keele's Dr Ian Stimpson has been on @BBCBreakfast this morning speaking about the Mexico earthquake https://t.co/TjbzFMdIyy
More earthquake posters by 2N3 #nepal #mexico #japan https://t.co/3bcPuhlLfB	other_relevant_information	More earthquake posters by 2N3 nepal mexico japan	More earthquake posters by 2N3 #nepal #mexico #japan https://t.co/3bcPuhlLfB
Salma Hayek donates $100,000 to victims of Mexican earthquake #infinitefireinc #salmahayek https://t.co/JsoZv8qUK3 https://t.co/zSj6TmzYcz	rescue_volunteering_or_donation_effort	Salma Hayek donates $100,000 to victims of Mexican earthquake infinitefireinc salmahayek	Salma Hayek donates $100,000 to victims of Mexican earthquake #infinitefireinc #salmahayek https://t.co/JsoZv8qUK3 https://t.co/zSj6TmzYcz
RT @MayorOfLA: Help support communities affected by the earthquake in Mexico. Give now â†’ https://t.co/dNjzXxSn7z https://t.co/L3nxjlyckG	rescue_volunteering_or_donation_effort	Help support communities affected by the earthquake in Mexico. Give now →	Help support communities affected by the earthquake in Mexico. Give now → https://t.co/dNjzXxSn7z https://t.co/L3nxjlyckG
